Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
5fS8AAogHHtuX5fByTQVQm,"6sDyTDjzGxcvyhLn5x9RyY","Fashawn","Manna EP","Fashawn",2017-08-11,147091,10,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:31:45Z,"alternative hip hop,soul flow",0.663,0.789,2,-8.747,1,0.298,0.627,0,0.188,0.602,93.026,4
0LQTfrhy6w8EdK3nAhStne,"6sDyTDjzGxcvyhLn5x9RyY","Mother Amerikkka","Manna EP","Fashawn",2017-08-11,255350,1,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:31:45Z,"alternative hip hop,soul flow",0.632,0.706,5,-8.306,0,0.304,0.281,0.0000993,0.278,0.523,91.95,4
1TtSn2KTXMZh6iOJJ74cUv,"29XOeO6KIWxGthejQqn793","Do The Astral Plane","Cosmogramma","Flying Lotus",2010-05-03,237920,42,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:31:46Z,"afrofuturism,alternative hip hop,electronica,escape room,experimental hip hop,glitch,glitch hop,indietronica,instrumental hip hop,intelligent dance music,jazztronica,psychedelic hip hop,wonky",0.722,0.828,8,-3.227,0,0.19,0.0505,0,0.114,0.275,117.696,4
3kS6P8VyIotAfsIuTY8NFu,"29XOeO6KIWxGthejQqn793","Pilgrim Side Eye","Flamagra","Flying Lotus",2019-05-24,90515,18,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:31:46Z,"afrofuturism,alternative hip hop,electronica,escape room,experimental hip hop,glitch,glitch hop,indietronica,instrumental hip hop,intelligent dance music,jazztronica,psychedelic hip hop,wonky",0.764,0.8,11,-8.438,0,0.384,0.145,0.519,0.673,0.704,127.056,4
3gYbE5qKoxM4NYo9ItSgDC,"29XOeO6KIWxGthejQqn793","Pygmy","Flamagra","Flying Lotus",2019-05-24,84900,20,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:31:47Z,"afrofuturism,alternative hip hop,electronica,escape room,experimental hip hop,glitch,glitch hop,indietronica,instrumental hip hop,intelligent dance music,jazztronica,psychedelic hip hop,wonky",0.722,0.645,6,-10.882,0,0.032,0.0868,0.937,0.14,0.983,91.004,4
0tTaduIYe1Kmwk0TAiCrqx,"29XOeO6KIWxGthejQqn793","Takashi","Flamagra","Flying Lotus",2019-05-24,351687,26,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:31:47Z,"afrofuturism,alternative hip hop,electronica,escape room,experimental hip hop,glitch,glitch hop,indietronica,instrumental hip hop,intelligent dance music,jazztronica,psychedelic hip hop,wonky",0.49,0.709,2,-6.918,1,0.245,0.00296,0.127,0.153,0.25,142.373,4
7FHOjLP8lTaahjFtWZsFpV,"29XOeO6KIWxGthejQqn793","Thank U Malcolm","Flamagra","Flying Lotus",2019-05-24,92761,20,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:31:47Z,"afrofuturism,alternative hip hop,electronica,escape room,experimental hip hop,glitch,glitch hop,indietronica,instrumental hip hop,intelligent dance music,jazztronica,psychedelic hip hop,wonky",0.352,0.759,7,-5.852,1,0.0328,0.00965,0.955,0.333,0.187,112.118,4
40ZkJZuKr0HwAEV8FWZIzS,"29XOeO6KIWxGthejQqn793","Debbie Is Depressed","Flamagra","Flying Lotus",2019-05-24,139701,20,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:31:48Z,"afrofuturism,alternative hip hop,electronica,escape room,experimental hip hop,glitch,glitch hop,indietronica,instrumental hip hop,intelligent dance music,jazztronica,psychedelic hip hop,wonky",0.466,0.6,11,-9.547,1,0.0745,0.199,0.831,0.111,0.12,80.289,4
6vPRXjeMTGybbu4WIEUEPC,"29XOeO6KIWxGthejQqn793","Post Requisite","Flamagra","Flying Lotus",2019-05-24,128276,29,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:31:48Z,"afrofuturism,alternative hip hop,electronica,escape room,experimental hip hop,glitch,glitch hop,indietronica,instrumental hip hop,intelligent dance music,jazztronica,psychedelic hip hop,wonky",0.542,0.718,10,-6.447,0,0.21,0.0598,0.0176,0.114,0.785,85.277,4
2uB9gUU1HLnHckvK2tylJM,"0Y4inQK6OespitzD6ijMwb","Deeper","Piñata","Freddie Gibbs",2014-03-18,199053,50,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:31:49Z,"alternative hip hop,hip hop,indiana hip hop,rap,underground hip hop",0.384,0.791,1,-8.334,1,0.378,0.258,0,0.464,0.719,180.327,4
2yTFlawQpjE5qauChE3ypw,"09xMHuXOmWfykJIa1x8UQP","First Cut","History Rhymes If It Doesn't Repeat (A Southend Healing Ritual)","Gabriel Teodros",2018-09-21,145058,0,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:31:49Z,"conscious hip hop,seattle hip hop",0.751,0.356,1,-14.802,1,0.294,0.572,0.102,0.11,0.545,95.052,4
1fotoYONO343JjbC8XvPSl,"5cMgGlA1xGyeAB2ctYlRdZ","Moment Of Truth","Moment Of Truth","Gang Starr",1998-03-31,247333,56,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:31:50Z,"alternative hip hop,conscious hip hop,east coast hip hop,hip hop",0.532,0.819,6,-5.282,0,0.256,0.0157,0,0.371,0.595,90.189,4
51XUPNxANvPgANezVXAR1J,"5cMgGlA1xGyeAB2ctYlRdZ,4StWnbDC5LLdf3socfu0gx","Put Up Or Shut Up","The Ownerz","Gang Starr,Krumbsnatcha",2003-01-01,195933,32,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:31:51Z,"alternative hip hop,conscious hip hop,east coast hip hop,hip hop,wu fam",0.891,0.728,10,-5.049,0,0.258,0.00719,0.0000024,0.068,0.775,93.956,4
0qa61a11y8VvXD55YqLMMc,"5cMgGlA1xGyeAB2ctYlRdZ","Now You're Mine","Hard To Earn","Gang Starr",1994-03-08,175866,45,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:31:51Z,"alternative hip hop,conscious hip hop,east coast hip hop,hip hop",0.898,0.652,11,-10.106,0,0.304,0.135,0,0.049,0.501,98.83,4
6wyTrrGdLHaW0ED36BXND2,"5cMgGlA1xGyeAB2ctYlRdZ","Werdz From The Ghetto Child","The Ownerz","Gang Starr",2003-01-01,71133,50,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:31:51Z,"alternative hip hop,conscious hip hop,east coast hip hop,hip hop",0.746,0.734,1,-5.69,1,0.403,0.0537,0,0.348,0.857,94.727,4
34RHYZFXumEjWfWeBAKNW2,"6FD0unjzGQhX3b6eMccMJe,6DJEUXZm0e2rAohdoZ5Voo","In Tha Park","Apollo Kids","Ghostface Killah,Black Thought",2010-01-01,227080,15,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:31:52Z,"east coast hip hop,hardcore hip hop,alternative hip hop",0.423,0.936,11,-1.459,1,0.381,0.0766,0,0.552,0.718,93.651,4
25oH02MWaFHcq7s27ZA1AP,"6FD0unjzGQhX3b6eMccMJe,4aMeIY7MkJoZg7O91cmDDd,2Y3pUok6I8CqV4m9vqQJwH","Enemies All Around Me","Adrian Younge Presents: Twelve Reasons To Die","Ghostface Killah,Adrian Younge,William Hart",2013-04-16,135760,14,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:31:52Z,"east coast hip hop,hardcore hip hop,african-american classical,indie jazz",0.548,0.647,9,-8.377,0,0.115,0.829,0.0000337,0.0874,0.263,80.169,4
4wFmoSpv69wsdAKnkPRr57,"3F2Y683ovlWT53WKCeq0oj,6ueGR6SWhUJfvEhqkvMsVs","Special Education (feat. Janelle Monáe)","Age Against The Machine","Goodie Mob,Janelle Monáe",2013-08-26,247186,18,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:31:52Z,"atl hip hop,conscious hip hop,dirty south rap,hardcore hip hop,old school atlanta hip hop,southern hip hop,afrofuturism,alternative r&b,neo soul,r&b",0.64,0.703,6,-7.479,1,0.161,0.0533,0,0.91,0.602,81.547,4
5GxqKrG0zeKA8uYJMjXwj9,"3AA28KZvwAUcZuOKwyblJQ","Rock the House","Gorillaz","Gorillaz",2001,249200,51,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:31:53Z,"alternative hip hop,modern rock,rock",0.754,0.825,2,-6.498,1,0.237,0.0748,0.0000718,0.169,0.612,171.953,4
6t1aBth23QMfjmxLRuDfmS,"2ActkR0xU2ZiDhWYhijydE","Faded","Running Wild","Grieves",2017-08-25,233373,16,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:31:54Z,"abstract hip hop,seattle hip hop",0.644,0.486,0,-8.453,0,0.166,0.184,0,0.246,0.433,106.969,4
3oCjxWCbxNQcrbgSzZLdJP,"2ActkR0xU2ZiDhWYhijydE","Roses (feat. Fearce Vill & Davey Jones)","Running Wild","Grieves",2017-08-25,234280,13,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:31:54Z,"abstract hip hop,seattle hip hop",0.5,0.729,8,-5.846,1,0.195,0.0772,0.000011,0.146,0.0974,107.124,5
1NAsMUTvI9TtjOHx1HKXh6,"2ActkR0xU2ZiDhWYhijydE","RX","Running Wild","Grieves",2017-08-25,217143,23,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:31:55Z,"abstract hip hop,seattle hip hop",0.439,0.649,5,-7.776,0,0.151,0.0222,0.00000121,0.0892,0.205,172.149,4
4qfUlchVD7WM4JhA5xio6m,"6ns6XAOsw4B0nDUIovAOUO,4iCwCMnqsNZ6atvRiADgtn,6FD0unjzGQhX3b6eMccMJe,0JYmatsiEQMn2v5KchV8u2","4th Chamber","Liquid Swords","GZA,RZA,Ghostface Killah,Killah Priest",1995-11-07,276967,55,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:31:55Z,"east coast hip hop,hardcore hip hop,drumless hip hop,wu fam",0.708,0.447,1,-6.305,1,0.0952,0.0271,0.000728,0.102,0.0384,89.62,4
4kf7RXvo3Ybz3vwADWvCLo,"4KHdmkq99PXA6QEJ2lKpA3","Peaceful Journey","Peaceful Journey","Heavy D & The Boyz",1991-01-01,367400,25,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:31:56Z,"contemporary r&b,east coast hip hop,new jack swing,old school hip hop",0.826,0.701,5,-12.672,0,0.0868,0.398,0.000186,0.0602,0.578,96.934,4
66Exwk617LAM1nk3fJflZq,"0XTSrpKEUhzQ5aiYswppxh","At the Helm","3rd Eye Vision","Hieroglyphics",1998-01-01,258440,39,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:31:56Z,"alternative hip hop,hardcore hip hop,hip hop,jazz rap",0.925,0.785,11,-5.164,1,0.252,0.14,0.00000512,0.145,0.868,93.011,4
2rOJ9hZl8qet9qxD6ZXDWm,"2S3kEShbYaNGvSyJdd7sJg,1PL9TdJ82wMiSvJIavVHoE,6FD0unjzGQhX3b6eMccMJe,2yQf6b8hxahZaT5dHlWaB1","My Piano","Hi-Teknology 3","Hi-Tek,Dion Jenkins,Ghostface Killah,Raekwon",2007-12-11,247040,12,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:31:57Z,"alternative hip hop,cincinnati rap,hardcore hip hop,hip hop,east coast hip hop",0.43,0.746,11,-6.31,1,0.347,0.0553,0,0.122,0.353,178.151,4
3bfQkZap6soZYEUWPpoTPu,"2S3kEShbYaNGvSyJdd7sJg,5T0MSzX9RC5NA6gAI6irSn","Life To Me","Hi-Teknology 3","Hi-Tek,Estelle",2007-12-11,276560,8,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:31:57Z,"alternative hip hop,cincinnati rap,hardcore hip hop,hip hop,neo soul,r&b",0.398,0.636,4,-8.261,0,0.436,0.562,0.00000258,0.143,0.322,192.356,4
5IYzq28hEwrCRFDvQRFFpM,"0IVcLMMbm05VIjnzPkGCyp","Won't Do","The Shining","J Dilla",2006-08-21,232533,45,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:31:58Z,"alternative hip hop,detroit hip hop,hip hop,instrumental hip hop",0.776,0.706,1,-5.33,1,0.253,0.0773,0,0.0985,0.598,94.12,4
5nmnpgLUbwAR1SVPPtUmXc,"0PI3pXpUMScjweiw3IbADc","Shadow Business","Servants In Heaven, Kings In Hell","Jedi Mind Tricks",2006-09-19,249733,22,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:31:59Z,"conscious hip hop,philly rap,political hip hop",0.692,0.852,10,-4.976,0,0.201,0.0252,0.00000111,0.882,0.908,91.478,4
7K4fsvsysYy9QG0gtSGkPn,"6CsOL9C9iLL0eWKINlDxzQ","My Mind Spray","The Sun Rises In The East","Jeru The Damaja",1994-05-24,225160,28,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:00Z,"alternative hip hop,east coast hip hop",0.689,0.769,8,-7.476,0,0.191,0.00254,0.0361,0.338,0.418,93.073,4
1KFIhbTUmGKUG1wUw5M8Am,"6CsOL9C9iLL0eWKINlDxzQ","Ya Playin' Yaself","Wrath Of The Math","Jeru The Damaja",1996-01-01,226800,42,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:00Z,"alternative hip hop,east coast hip hop",0.858,0.767,7,-8.645,1,0.302,0.00666,0,0.0489,0.753,91.522,4
3AM2ihc5RFzbC47eCpTg2I,"2P5sC9cVZDToPxyomzF1UH","Waves","1999","Joey Bada$$",2012-06-12,211630,60,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:00Z,"conscious hip hop,hip hop,rap",0.733,0.912,8,-3.239,0,0.223,0.223,0,0.206,0.888,89.947,4
6HwUwxon7QjBIf75SCz2QD,"5y2Xq6xcjJb2jVM54GHK3t,78xUyw6FkVZrRAtziFdtdu","Compared to What","Wake Up!","John Legend,The Roots",2010-09-17,386866,31,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:01Z,"neo soul,pop,pop soul,urban contemporary,conscious hip hop,east coast hip hop,hip hop,philly rap,political hip hop",0.74,0.758,10,-5.63,0,0.0974,0.0129,0.0878,0.115,0.956,94.169,4
2QBlIsDMYoHcANWylV74Oj,"6wFId9Jhuf9AKVzWboOj2B,3jOh5Hdrc5A8nQxBf5Q6gN,6futYSDVulYR2PktBjTB5W","A Day At The Races","Power In Numbers","Jurassic 5,Percee P,Big Daddy Kane",2002-01-01,242600,40,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:01Z,"alternative hip hop,hip hop,bronx hip hop,east coast hip hop,golden age hip hop,hardcore hip hop,old school hip hop",0.841,0.802,6,-6.236,0,0.239,0.112,0.00000888,0.528,0.699,112.669,4
6H94rhaNJ3yyzon6SBDgER,"6wFId9Jhuf9AKVzWboOj2B","Remember His Name","Power In Numbers","Jurassic 5",2002-01-01,224026,22,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:02Z,"alternative hip hop,hip hop",0.777,0.835,1,-6.241,0,0.309,0.334,0.0173,0.129,0.647,96.346,4
74wh9N4UMPpaU0URTP4b0R,"6wFId9Jhuf9AKVzWboOj2B","High Fidelity","Power In Numbers","Jurassic 5",2002-01-01,187466,35,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:02Z,"alternative hip hop,hip hop",0.901,0.774,4,-4.023,0,0.247,0.171,0,0.144,0.891,97.089,4
0d0jsoba88SpOoFxCxA2rZ,"2YZyLoL8N0Wb9xBt1NhZWg","The Art of Peer Pressure","good kid, m.A.A.d city (Deluxe)","Kendrick Lamar",2012,324533,57,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:02Z,"conscious hip hop,hip hop,rap,west coast rap",0.555,0.611,10,-9.216,0,0.356,0.285,0.00106,0.273,0.409,94.939,4
4WEuEfFiczWxblHyuucSBL,"2YZyLoL8N0Wb9xBt1NhZWg","HiiiPower","Section.80","Kendrick Lamar",2011-07-02,279854,65,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:03Z,"conscious hip hop,hip hop,rap,west coast rap",0.695,0.827,6,-5.742,0,0.282,0.179,0,0.283,0.538,81.024,4
1n4jwRVXdkK2U34nBDUKKT,"2YZyLoL8N0Wb9xBt1NhZWg","BLOOD.","DAMN.","Kendrick Lamar",2017-04-14,118066,64,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:03Z,"conscious hip hop,hip hop,rap,west coast rap",0.357,0.238,8,-16.78,0,0.265,0.142,0.0859,0.55,0.494,156.907,4
4BHSjbYylfOH5WAGusDyni,"2YZyLoL8N0Wb9xBt1NhZWg","YAH.","DAMN.","Kendrick Lamar",2017-04-14,160293,67,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:04Z,"conscious hip hop,hip hop,rap,west coast rap",0.67,0.7,1,-7.893,1,0.196,0.576,0.00000534,0.226,0.648,69.986,4
2LTlO3NuNVN70lp2ZbVswF,"2YZyLoL8N0Wb9xBt1NhZWg","FEEL.","DAMN.","Kendrick Lamar",2017-04-14,214826,68,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:04Z,"conscious hip hop,hip hop,rap,west coast rap",0.746,0.798,0,-8.382,1,0.349,0.137,0,0.139,0.553,109.968,4
6SwRhMLwNqEi6alNPVG00n,"2YZyLoL8N0Wb9xBt1NhZWg,5pKCCKE2ajJHZ9KAiaK11H","LOYALTY. FEAT. RIHANNA.","DAMN.","Kendrick Lamar,Rihanna",2017-04-14,227360,77,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:04Z,"conscious hip hop,hip hop,rap,west coast rap,barbadian pop,pop,urban contemporary",0.658,0.535,9,-8.983,0,0.0573,0.0265,0,0.2,0.419,110.684,4
06FCvd7rrRcF3DdvWH5Isp,"2YZyLoL8N0Wb9xBt1NhZWg","LUST.","DAMN.","Kendrick Lamar",2017-04-14,307880,66,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:05Z,"conscious hip hop,hip hop,rap,west coast rap",0.678,0.562,3,-9.197,0,0.508,0.193,0,0.104,0.566,94.241,4
6PGoSes0D9eUDeeAafB2As,"2YZyLoL8N0Wb9xBt1NhZWg,3qBKjEOanahMxlRojwCzhI","LOVE. FEAT. ZACARI.","DAMN.","Kendrick Lamar,Zacari",2017-04-14,213400,83,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:05Z,"conscious hip hop,hip hop,rap,west coast rap",0.8,0.585,10,-7.343,1,0.0924,0.264,0,0.153,0.779,126.058,4
4iYRa2btalAzPZoSYfROqF,"2YZyLoL8N0Wb9xBt1NhZWg,51Blml2LZPmy7TTiAg47vQ","XXX. FEAT. U2.","DAMN.","Kendrick Lamar,U2",2017-04-14,254200,69,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:06Z,"conscious hip hop,hip hop,rap,west coast rap,irish rock,permanent wave,rock",0.568,0.619,1,-6.899,1,0.414,0.138,0.00000167,0.11,0.293,170.115,4
23luOrEVHMfoX0AhfbQuS6,"2YZyLoL8N0Wb9xBt1NhZWg","FEAR.","DAMN.","Kendrick Lamar",2017-04-14,460573,67,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:06Z,"conscious hip hop,hip hop,rap,west coast rap",0.588,0.479,1,-7.039,1,0.281,0.604,0.0000072,0.527,0.434,150.414,4
5p3NP9mQblDsVJLdfNZJ3I,"2YZyLoL8N0Wb9xBt1NhZWg","GOD.","DAMN.","Kendrick Lamar",2017-04-14,248826,62,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:06Z,"conscious hip hop,hip hop,rap,west coast rap",0.706,0.557,0,-5.8,1,0.0813,0.0347,0,0.276,0.205,132.98,4
0y9uTzK9cNKSAEHnpeRG8C,"2YZyLoL8N0Wb9xBt1NhZWg","DUCKWORTH.","DAMN.","Kendrick Lamar",2017-04-14,248613,73,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:07Z,"conscious hip hop,hip hop,rap,west coast rap",0.552,0.731,7,-6.873,1,0.615,0.0536,0,0.258,0.632,174.516,4
0CjJqkWOpIUXdem5hUcxAk,"2YZyLoL8N0Wb9xBt1NhZWg","Momma","To Pimp A Butterfly","Kendrick Lamar",2015-03-16,283120,60,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:07Z,"conscious hip hop,hip hop,rap,west coast rap",0.615,0.743,1,-4.58,1,0.325,0.254,0,0.665,0.515,111.914,5
5Mtt6tZSZA9cXTHGSGpyh0,"2YZyLoL8N0Wb9xBt1NhZWg","The Blacker The Berry","To Pimp A Butterfly","Kendrick Lamar",2015-03-16,328826,63,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:07Z,"conscious hip hop,hip hop,rap,west coast rap",0.553,0.852,10,-4.08,0,0.305,0.00713,0,0.463,0.27,176.058,4
0qGFnxDIqGBIq2D3zNbjk9,"2YZyLoL8N0Wb9xBt1NhZWg","Sherane a.k.a Master Splinter’s Daughter","good kid, m.A.A.d city (Deluxe)","Kendrick Lamar",2012,273640,53,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:08Z,"conscious hip hop,hip hop,rap,west coast rap",0.504,0.508,10,-11.094,0,0.518,0.486,0.0102,0.124,0.317,82.069,4
2P3SLxeQHPqh8qKB6gtJY2,"2YZyLoL8N0Wb9xBt1NhZWg,3TVXtAsR1Inumwj472S9r4","Poetic Justice","good kid, m.A.A.d city (Deluxe)","Kendrick Lamar,Drake",2012,300160,72,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:08Z,"conscious hip hop,hip hop,rap,west coast rap,canadian hip hop,canadian pop,pop rap",0.778,0.569,6,-9.985,0,0.378,0.158,0,0.246,0.642,135.958,4
5ujh1I7NZH5agbwf7Hp8Hc,"2YZyLoL8N0Wb9xBt1NhZWg","Swimming Pools (Drank) - Extended Version","good kid, m.A.A.d city (Deluxe)","Kendrick Lamar",2012,313786,67,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:09Z,"conscious hip hop,hip hop,rap,west coast rap",0.669,0.485,6,-7.744,0,0.417,0.123,0.0000268,0.604,0.261,74.376,4
1wf4LnpdAhLaoI2WwYDKAE,"2YZyLoL8N0Wb9xBt1NhZWg,6DPYiyq5kWVQS4RGwxzPC7","Compton","good kid, m.A.A.d city (Deluxe)","Kendrick Lamar,Dr. Dre",2012,248093,55,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:09Z,"conscious hip hop,hip hop,rap,west coast rap,g funk,gangster rap",0.341,0.907,1,-4.425,0,0.419,0.0815,0,0.383,0.224,170.757,4
0N3W5peJUQtI4eyR6GJT5O,"2YZyLoL8N0Wb9xBt1NhZWg","King Kunta","To Pimp A Butterfly","Kendrick Lamar",2015-03-16,234693,75,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:10Z,"conscious hip hop,hip hop,rap,west coast rap",0.884,0.657,6,-4.569,0,0.0977,0.00589,0,0.154,0.489,107.059,4
2UOYzhusMTypF7oAQwksCj,"2YZyLoL8N0Wb9xBt1NhZWg","Hood Politics","To Pimp A Butterfly","Kendrick Lamar",2015-03-16,292520,61,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:10Z,"conscious hip hop,hip hop,rap,west coast rap",0.731,0.661,6,-6.562,0,0.376,0.145,0,0.12,0.369,87.912,4
5Mtt6tZSZA9cXTHGSGpyh0,"2YZyLoL8N0Wb9xBt1NhZWg","The Blacker The Berry","To Pimp A Butterfly","Kendrick Lamar",2015-03-16,328826,63,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:10Z,"conscious hip hop,hip hop,rap,west coast rap",0.553,0.852,10,-4.08,0,0.305,0.00713,0,0.463,0.27,176.058,4
7A3ETuOrieyx9KSF0sn0Zf,"2YZyLoL8N0Wb9xBt1NhZWg","You Ain't Gotta Lie (Momma Said)","To Pimp A Butterfly","Kendrick Lamar",2015-03-16,241680,60,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:11Z,"conscious hip hop,hip hop,rap,west coast rap",0.443,0.635,11,-5.404,0,0.223,0.455,0.0000207,0.285,0.672,93.742,4
3ODXRUPL44f04cCacwiCLC,"2YZyLoL8N0Wb9xBt1NhZWg","i","To Pimp A Butterfly","Kendrick Lamar",2015-03-16,336013,64,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:11Z,"conscious hip hop,hip hop,rap,west coast rap",0.541,0.809,8,-4.286,1,0.324,0.708,0,0.72,0.753,120.094,4
68qkEjGepczQDzuhxH5anO,"2N4EYkIlG1kv25g6Wv8LGI,0sywmyZ8FiRChMptufCVUS","Untitled (feat. Scar)","R.A.P. Music","Killer Mike,Scar",2012-05-15,233960,36,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:12Z,"alternative hip hop,atl hip hop,conscious hip hop,hip hop,old school atlanta hip hop,political hip hop,southern hip hop",0.675,0.677,6,-9.69,0,0.17,0.000113,0.0137,0.0983,0.493,79.981,4
2HRYa6iG1M5DRefO8pK2I3,"2N4EYkIlG1kv25g6Wv8LGI","Reagan","R.A.P. Music","Killer Mike",2012-05-15,249973,38,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:12Z,"alternative hip hop,atl hip hop,conscious hip hop,hip hop,old school atlanta hip hop,political hip hop,southern hip hop",0.331,0.659,7,-10.64,1,0.0795,0.00352,0.0000273,0.082,0.177,83.687,4
1yjRkRZ9N9blrca0f0UzeF,"2gINJ8xw86xawPyGvx1bla","Outta Here","Return of the Boom Bap","KRS-One",1993-09-03,268906,40,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:13Z,"bronx hip hop,conscious hip hop,east coast hip hop,golden age hip hop,hardcore hip hop,hip hop,old school hip hop,political hip hop",0.849,0.757,6,-7.899,1,0.184,0.000298,0.11,0.092,0.455,96.374,4
0snDRsjNRMJhm7SVja8l6J,"2gINJ8xw86xawPyGvx1bla","MC's Act Like They Don't Know","KRS-One","KRS-One",1995-10-10,295933,55,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:13Z,"bronx hip hop,conscious hip hop,east coast hip hop,golden age hip hop,hardcore hip hop,hip hop,old school hip hop,political hip hop",0.855,0.798,1,-4.018,1,0.237,0.0101,0.000615,0.628,0.855,90.429,4
2SLkgOZnPbjvNTEoEuU3E2,"2SPt3i9sJKS1qiMQQQr9LS","Lucky Ones","Grey","Kweku Collins",2017-04-28,186224,22,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:13Z,"",0.465,0.382,1,-9.741,1,0.075,0.889,0.00000382,0.11,0.031,119.989,4
4PoUyXJFr0L19ztBfDDS1a,"2SPt3i9sJKS1qiMQQQr9LS","Jump.I","Grey","Kweku Collins",2017-04-28,261954,14,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:14Z,"",0.613,0.667,2,-6.047,1,0.0495,0.814,0.000514,0.105,0.218,119.966,4
5lcxggCOx9yd5wzE7swzx0,"2SPt3i9sJKS1qiMQQQr9LS","International Business Trip","Grey","Kweku Collins",2017-04-28,271629,17,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:14Z,"",0.702,0.808,6,-3.794,1,0.184,0.0699,0,0.354,0.568,76.01,4
